game_id,club_id,hosting,opponent_goals,own_goals
31836971,2696.0,Home,2.0,1.0
31837301,2410.0,Home,0.0,6.0
31932751,16.0,Home,0.0,2.0
31948221,989.0,Home,1.0,1.0
31948261,1003.0,Home,0.0,0.0
31949511,3729.0,Home,1.0,1.0
31994101,40.0,Home,2.0,2.0
31994121,244.0,Home,1.0,1.0
31994141,1420.0,Home,1.0,4.0
31994151,273.0,Home,1.0,1.0
31994321,1041.0,Home,1.0,0.0
31994851,667.0,Home,1.0,4.0
31995061,417.0,Home,1.0,3.0
31995321,40.0,Home,1.0,0.0
31995401,273.0,Home,0.0,1.0
31996201,273.0,Home,1.0,2.0
31996231,2969.0,Home,1.0,1.0
31996301,1416.0,Home,1.0,0.0
31996451,244.0,Home,2.0,2.0
31996481,1421.0,Home,0.0,1.0
32012451,2759.0,Home,0.0,3.0
32012471,2999.0,Home,0.0,2.0
32012571,2759.0,Home,4.0,1.0
32012581,465.0,Home,1.0,0.0
32013141,43.0,Home,2.0,5.0
32013291,124.0,Home,0.0,5.0
32017211,465.0,Home,3.0,3.0
32017491,987.0,Home,0.0,0.0
32017501,2578.0,Home,1.0,2.0
32017661,903.0,Home,0.0,3.0
32017701,370.0,Home,2.0,1.0
32034831,167.0,Home,3.0,0.0
32034851,127.0,Home,3.0,2.0
32034891,18.0,Home,1.0,5.0
32035111,60.0,Home,1.0,2.0
32035141,16.0,Home,0.0,3.0
32035151,23826.0,Home,0.0,8.0
32035291,33.0,Home,3.0,3.0
32035401,89.0,Home,0.0,2.0
32035521,15.0,Home,1.0,2.0
32035581,89.0,Home,0.0,2.0
32035771,27.0,Home,0.0,2.0
32035801,38.0,Home,1.0,2.0
32036181,86.0,Home,2.0,0.0
32036601,24.0,Home,3.0,1.0
32036791,24.0,Home,3.0,3.0
32036891,39.0,Home,1.0,0.0
32037011,167.0,Home,1.0,1.0
32037051,533.0,Home,2.0,0.0
32050651,10301.0,Home,3.0,3.0
32050731,1002.0,Home,0.0,2.0
32050991,709.0,Home,1.0,3.0
32051131,46643.0,Home,1.0,0.0
32051231,2976.0,Home,0.0,1.0
32051281,27116.0,Home,1.0,1.0
32086611,150.0,Home,1.0,1.0
32087001,368.0,Home,2.0,3.0
32087181,3709.0,Home,0.0,2.0
32087601,1050.0,Home,0.0,0.0
32088051,940.0,Home,2.0,2.0
32098111,366.0,Home,1.0,1.0
32099871,1049.0,Home,1.0,2.0
32100251,1049.0,Home,1.0,1.0
32100611,681.0,Home,2.0,1.0
32101211,681.0,Home,3.0,2.0
32103591,190.0,Home,1.0,3.0
32103851,5818.0,Home,2.0,2.0
32103971,5724.0,Home,0.0,3.0
32104251,2778.0,Home,1.0,2.0
32104481,369.0,Home,4.0,1.0
32104551,2778.0,Home,1.0,0.0
32104741,60949.0,Home,2.0,3.0
32113741,2424.0,Home,1.0,1.0
32113901,336.0,Home,3.0,2.0
32114771,2425.0,Home,0.0,1.0
32115001,2424.0,Home,2.0,2.0
32115391,371.0,Home,1.0,2.0
32118131,1301.0,Home,2.0,1.0
32118261,3336.0,Home,4.0,0.0
32118461,720.0,Home,0.0,1.0
32126041,2424.0,Home,1.0,1.0
32126051,2995.0,Home,2.0,1.0
32126441,336.0,Home,1.0,2.0
32126481,2995.0,Home,1.0,0.0
32126521,2420.0,Home,0.0,2.0
32126621,2420.0,Home,2.0,1.0
32137051,10140.0,Home,1.0,3.0
32137071,3268.0,Home,1.0,4.0
32160461,200.0,Home,1.0,3.0
32160541,317.0,Home,3.0,3.0
32160661,306.0,Home,1.0,1.0
32160761,1426.0,Home,1.0,2.0
32160911,1283.0,Home,3.0,3.0
32161261,383.0,Home,4.0,0.0
32161331,1283.0,Home,1.0,2.0
32161501,1268.0,Home,3.0,3.0
32162161,1426.0,Home,1.0,1.0
32162221,235.0,Home,0.0,0.0
32162301,1268.0,Home,3.0,0.0
32162561,306.0,Home,3.0,1.0
32166871,1096.0,Home,1.0,4.0
32167361,2282.0,Home,0.0,0.0
32191021,762.0,Home,3.0,1.0
32191141,379.0,Home,1.0,0.0
32191311,281.0,Home,0.0,5.0
32191631,31.0,Home,3.0,5.0
32191761,350.0,Home,1.0,3.0
32191831,11.0,Home,2.0,3.0
32191841,985.0,Home,0.0,3.0
32192081,29.0,Home,1.0,3.0
32192321,762.0,Home,0.0,0.0
32192951,405.0,Home,0.0,1.0
32193041,405.0,Home,3.0,1.0
32193521,543.0,Home,1.0,2.0
32193531,148.0,Home,1.0,1.0
32193591,180.0,Home,2.0,1.0
32193621,281.0,Home,1.0,2.0
32194151,350.0,Home,1.0,0.0
32194241,873.0,Home,0.0,1.0
32194281,543.0,Home,1.0,1.0
32211021,3205.0,Home,3.0,2.0
32229491,6112.0,Home,2.0,3.0
32229951,37914.0,Home,3.0,0.0
32230081,122.0,Home,1.0,2.0
32230191,6621.0,Home,3.0,1.0
32230361,2420.0,Home,0.0,4.0
32230561,10484.0,Home,0.0,3.0
32230831,2293.0,Home,2.0,0.0
32231141,141.0,Home,1.0,0.0
32231401,449.0,Home,2.0,1.0
32231721,868.0,Home,1.0,0.0
32231931,36.0,Home,1.0,1.0
32232181,10484.0,Home,0.0,2.0
32232481,126.0,Home,0.0,2.0
32232601,3205.0,Home,0.0,2.0
32232871,1467.0,Home,2.0,2.0
32233001,868.0,Home,0.0,1.0
32233011,126.0,Home,0.0,3.0
32233021,449.0,Home,4.0,3.0
32233051,2381.0,Home,0.0,2.0
32248041,22110.0,Home,2.0,0.0
32248051,75634.0,Home,8.0,0.0
32248261,20976.0,Home,8.0,0.0
32248281,5987.0,Home,3.0,1.0
32264841,660.0,Home,0.0,3.0
32264851,338.0,Home,2.0,1.0
32264881,48332.0,Home,3.0,1.0
32273701,37029.0,Home,4.0,0.0
32290211,3329.0,Home,2.0,0.0
32290641,338.0,Home,1.0,1.0
32292221,130.0,Home,2.0,3.0
32292321,46.0,Home,2.0,1.0
32292891,1005.0,Home,2.0,2.0
32292971,1390.0,Home,3.0,4.0
32293001,276.0,Home,3.0,1.0
32293211,276.0,Home,3.0,3.0
32293401,506.0,Home,0.0,4.0
32293701,6195.0,Home,1.0,2.0
32293911,6195.0,Home,3.0,2.0
32294061,276.0,Home,1.0,2.0
32294071,2722.0,Home,2.0,1.0
32294101,430.0,Home,1.0,1.0
32294201,5.0,Home,2.0,1.0
32294241,130.0,Home,1.0,0.0
32294291,800.0,Home,2.0,3.0
32294361,410.0,Home,3.0,2.0
32294541,430.0,Home,3.0,1.0
32294581,130.0,Home,2.0,1.0
32294681,276.0,Home,2.0,2.0
32294761,506.0,Home,2.0,2.0
32294911,2722.0,Home,4.0,0.0
32295161,5.0,Home,1.0,1.0
32297991,16704.0,Home,1.0,0.0
32321461,2878.0,Home,3.0,2.0
32329641,1008.0,Home,2.0,2.0
32329681,6335.0,Home,4.0,0.0
32329931,31614.0,Home,0.0,5.0
32330131,2844.0,Home,1.0,1.0
32347191,75506.0,Home,1.0,4.0
32347411,232.0,Home,1.0,2.0
32347451,2696.0,Home,2.0,1.0
32379251,157.0,Home,0.0,3.0
32390141,18303.0,Home,0.0,2.0
32420641,26726.0,Home,5.0,3.0
32446121,255.0,Home,0.0,0.0
32446151,2420.0,Home,0.0,1.0
32446161,157.0,Home,1.0,2.0
32446211,232.0,Home,2.0,1.0
32446631,16704.0,Home,2.0,1.0
32455241,41.0,Home,2.0,1.0
32464071,1390.0,Home,1.0,2.0
32464121,6574.0,Home,2.0,1.0
32464171,6422.0,Home,1.0,5.0
32502591,5918.0,Home,0.0,4.0
32518111,49364.0,Home,6.0,7.0
32521491,27.0,Home,0.0,3.0
32521931,506.0,Home,1.0,2.0
32521991,294.0,Home,1.0,2.0
32522001,610.0,Home,1.0,0.0
32522021,31.0,Home,1.0,2.0
32522261,1184.0,Home,4.0,1.0
32522341,409.0,Home,2.0,0.0
32522421,2282.0,Home,3.0,1.0
32524161,338.0,Home,0.0,1.0
32524581,114.0,Home,1.0,0.0
32524701,371.0,Home,1.0,2.0
32524771,31614.0,Home,1.0,0.0
32524801,12.0,Home,1.0,1.0
32524851,1090.0,Home,0.0,6.0
32525261,18303.0,Home,1.0,0.0
32525431,24.0,Home,3.0,2.0
32525541,540.0,Home,4.0,2.0
32528421,7110.0,Home,3.0,2.0
32528461,19964.0,Home,1.0,2.0
32528611,7116.0,Home,0.0,3.0
32559261,10140.0,Home,1.0,1.0
32559311,1301.0,Home,0.0,0.0
32559321,2995.0,Home,4.0,1.0
32562561,50406.0,Home,1.0,2.0
32562581,24996.0,Home,3.0,0.0
32584051,3714.0,Home,2.0,1.0
32584081,2374.0,Home,4.0,5.0
32584091,3243.0,Home,2.0,1.0
32601781,1842.0,Home,2.0,1.0
32631791,23611.0,Home,3.0,1.0
32631861,9545.0,Home,4.0,0.0
32637251,3725.0,Home,1.0,5.0
32644401,2477.0,Home,1.0,1.0
32644451,10690.0,Home,0.0,1.0
32662931,20979.0,Home,2.0,0.0
32669061,1083.0,Home,0.0,2.0
32669241,28095.0,Home,1.0,1.0
32717441,9.0,Home,0.0,3.0
32743901,1096.0,Home,1.0,2.0
32744021,3508.0,Home,0.0,1.0
32744381,475.0,Home,1.0,1.0
32768341,22563.0,Home,5.0,1.0
32768441,2797.0,Home,3.0,2.0
32768511,1074.0,Home,2.0,2.0
32768521,8908.0,Home,4.0,1.0
32801491,60949.0,Home,2.0,4.0
32808701,41231.0,Home,1.0,1.0
32808731,16704.0,Home,0.0,2.0
32819621,10718.0,Home,7.0,6.0
32832261,666.0,Home,1.0,3.0
32832271,30696.0,Home,1.0,0.0
32837991,3719.0,Home,1.0,5.0
32846871,23613.0,Home,4.0,0.0
32862691,46854.0,Home,4.0,5.0
32865831,27045.0,Home,1.0,0.0
32865941,990.0,Home,1.0,1.0
32865951,3537.0,Home,2.0,1.0
32886001,28457.0,Home,3.0,1.0
32886051,2760.0,Home,2.0,1.0
32919301,13.0,Home,0.0,1.0
32919411,23826.0,Home,0.0,3.0
32922661,6676.0,Home,1.0,1.0
32922791,60949.0,Home,3.0,1.0
32922831,3999.0,Home,4.0,0.0
32922871,6418.0,Home,1.0,1.0
32922891,2441.0,Home,0.0,3.0
32929721,74868.0,Home,4.0,2.0
32946281,4054.0,Home,2.0,1.0
32968951,1075.0,Home,1.0,2.0
33007891,1039.0,Home,1.0,5.0
33029001,1245.0,Home,1.0,1.0
33029491,1245.0,Home,1.0,2.0
33029581,157.0,Home,4.0,1.0
33076221,1192.0,Home,2.0,1.0
33090921,169.0,Home,0.0,1.0
33097091,60949.0,Home,0.0,1.0
33098081,653.0,Home,0.0,1.0
33098151,1091.0,Home,1.0,0.0
33121311,46.0,Home,1.0,0.0
33196191,15.0,Home,1.0,3.0
33285381,413.0,Home,5.0,0.0
33346311,1083.0,Home,1.0,2.0
33346361,121.0,Home,0.0,0.0
33348951,28095.0,Home,0.0,0.0
33349021,2410.0,Home,0.0,2.0
33351161,605.0,Home,2.0,2.0
33761141,55088.0,Home,5.0,4.0
33761271,20529.0,Home,0.0,4.0
33761391,5287.0,Home,1.0,2.0
33761511,12048.0,Home,1.0,0.0
33855531,6671.0,Home,4.0,2.0
33855641,2705.0,Home,0.0,1.0
33856101,16611.0,Home,2.0,0.0
33856281,22810.0,Home,0.0,1.0
33886201,11127.0,Home,3.0,1.0
33930861,1519.0,Home,1.0,1.0
33937721,2999.0,Home,1.0,0.0
33937761,2553.0,Home,1.0,1.0
33939611,583.0,Home,0.0,1.0
33945841,1420.0,Home,0.0,1.0
33946011,618.0,Home,3.0,0.0
33946241,1160.0,Home,4.0,0.0
33946411,40.0,Home,0.0,2.0
33946981,244.0,Home,1.0,2.0
33947161,2969.0,Home,1.0,0.0
33947341,618.0,Home,1.0,1.0
33947401,667.0,Home,0.0,5.0
33947731,162.0,Home,1.0,3.0
33947741,1158.0,Home,2.0,3.0
33947931,162.0,Home,1.0,2.0
33948051,1082.0,Home,0.0,0.0
33948271,465.0,Home,1.0,1.0
33948401,371.0,Home,0.0,3.0
33948571,2578.0,Home,1.0,0.0
33949221,162.0,Home,0.0,3.0
33949341,583.0,Home,2.0,3.0
33949671,3911.0,Home,4.0,1.0
33949831,1421.0,Home,1.0,0.0
33952361,23826.0,Home,1.0,2.0
33954721,2553.0,Home,1.0,3.0
33954791,987.0,Home,3.0,0.0
33954931,465.0,Home,2.0,3.0
34004761,1519.0,Home,2.0,2.0
34004921,371.0,Home,0.0,2.0
34005341,370.0,Home,0.0,1.0
34031171,33741.0,Home,1.0,2.0
34077031,68289.0,Home,0.0,1.0
34091701,33429.0,Home,0.0,1.0
34091721,2873.0,Home,4.0,0.0
34092201,16704.0,Home,0.0,2.0
34092351,11127.0,Home,0.0,1.0
34120881,3834.0,Home,1.0,2.0
34128861,82.0,Home,0.0,0.0
34129201,16.0,Home,0.0,4.0
34129391,60.0,Home,1.0,1.0
34129481,533.0,Home,2.0,3.0
34129791,3.0,Home,2.0,1.0
34129971,167.0,Home,3.0,0.0
34130031,15.0,Home,1.0,2.0
34130041,82.0,Home,0.0,1.0
34130081,79.0,Home,0.0,1.0
34130181,16.0,Home,2.0,1.0
34130221,82.0,Home,3.0,5.0
34130231,89.0,Home,3.0,3.0
34130261,79.0,Home,3.0,1.0
34130481,82.0,Home,0.0,5.0
34130511,86.0,Home,3.0,1.0
34130731,533.0,Home,1.0,0.0
34130811,23826.0,Home,0.0,0.0
34131031,44.0,Home,0.0,3.0
34131121,44.0,Home,3.0,0.0
34131141,3.0,Home,1.0,0.0
34131211,89.0,Home,2.0,2.0
34131341,79.0,Home,1.0,1.0
34131381,82.0,Home,2.0,2.0
34131561,60.0,Home,2.0,2.0
34152521,58.0,Home,1.0,3.0
34152561,354.0,Home,3.0,2.0
34152631,157.0,Home,0.0,1.0
34152651,520.0,Home,1.0,0.0
34152711,1245.0,Home,1.0,1.0
34153791,475.0,Home,2.0,1.0
34153921,1245.0,Home,4.0,1.0
34153951,58.0,Home,1.0,2.0
34154181,601.0,Home,2.0,1.0
34154301,2861.0,Home,2.0,2.0
34154371,601.0,Home,3.0,1.0
34154421,475.0,Home,0.0,3.0
34154731,1184.0,Home,2.0,1.0
34154771,3508.0,Home,2.0,3.0
34154891,2282.0,Home,0.0,3.0
34154951,172.0,Home,0.0,0.0
34155291,1184.0,Home,0.0,4.0
34155401,3508.0,Home,7.0,2.0
34163381,27.0,Home,2.0,3.0
34204271,710.0,Home,2.0,1.0
34204471,61825.0,Home,0.0,1.0
34205891,48726.0,Home,2.0,0.0
34206121,18303.0,Home,2.0,2.0
34206661,60551.0,Home,2.0,0.0
34208381,11.0,Home,1.0,2.0
34209121,660.0,Home,1.0,5.0
34209811,48726.0,Home,0.0,2.0
34209851,48332.0,Home,1.0,1.0
34209991,16239.0,Home,2.0,2.0
34210121,10690.0,Home,1.0,2.0
34217021,379.0,Home,0.0,4.0
34217181,281.0,Home,0.0,1.0
34217291,985.0,Home,0.0,0.0
34217421,543.0,Home,0.0,2.0
34217871,399.0,Home,2.0,1.0
34217911,180.0,Home,0.0,3.0
34218001,543.0,Home,1.0,2.0
34218131,11.0,Home,1.0,3.0
34218271,29.0,Home,3.0,1.0
34222821,49306.0,Home,1.0,0.0
34222861,75433.0,Home,5.0,0.0
34222871,81150.0,Home,2.0,1.0
34266671,449.0,Home,3.0,1.0
34268801,39722.0,Home,2.0,2.0
34269061,11282.0,Home,1.0,2.0
34269301,19789.0,Home,3.0,1.0
34269341,2293.0,Home,1.0,1.0
34269351,589.0,Home,6.0,0.0
34269461,141.0,Home,0.0,0.0
34269471,6646.0,Home,2.0,1.0
34269611,868.0,Home,2.0,1.0
34269651,7775.0,Home,2.0,2.0
34269741,19789.0,Home,1.0,4.0
34270141,1467.0,Home,2.0,2.0
34270251,6890.0,Home,1.0,0.0
34270321,7775.0,Home,0.0,0.0
34270421,2381.0,Home,0.0,2.0
34270431,11282.0,Home,1.0,0.0
34270471,2832.0,Home,0.0,0.0
34270501,141.0,Home,0.0,2.0
34270831,3205.0,Home,3.0,0.0
34271191,2832.0,Home,0.0,2.0
34271451,7775.0,Home,2.0,3.0
34271681,1467.0,Home,1.0,1.0
34271911,10484.0,Home,1.0,3.0
34296961,873.0,Home,0.0,1.0
34297261,873.0,Home,3.0,0.0
34297331,11.0,Home,1.0,0.0
34297351,1237.0,Home,2.0,1.0
34297561,631.0,Home,0.0,2.0
34298041,405.0,Home,2.0,1.0
34298361,399.0,Home,1.0,3.0
34298471,984.0,Home,2.0,1.0
34298621,984.0,Home,3.0,1.0
34303651,5792.0,Home,7.0,6.0
34303691,14763.0,Home,4.0,0.0
34309931,11312.0,Home,2.0,3.0
34320021,1075.0,Home,0.0,1.0
34320071,3329.0,Home,4.0,1.0
34320201,2420.0,Home,4.0,2.0
34320421,979.0,Home,2.0,2.0
34320501,2425.0,Home,1.0,0.0
34320641,982.0,Home,2.0,1.0
34320771,2457.0,Home,1.0,2.0
34320821,7179.0,Home,1.0,2.0
34321151,7179.0,Home,3.0,2.0
34321341,4294.0,Home,0.0,0.0
34321561,982.0,Home,3.0,1.0
34321991,2424.0,Home,2.0,1.0
34322021,336.0,Home,1.0,1.0
34322431,979.0,Home,1.0,1.0
34322571,2423.0,Home,0.0,1.0
34332251,800.0,Home,3.0,1.0
34332701,398.0,Home,3.0,1.0
34332831,410.0,Home,1.0,1.0
34333051,800.0,Home,1.0,4.0
34333181,5.0,Home,2.0,3.0
34333201,12.0,Home,2.0,3.0
34333231,410.0,Home,2.0,0.0
34333321,130.0,Home,3.0,0.0
34333401,5.0,Home,3.0,1.0
34333611,6195.0,Home,0.0,6.0
34333621,1038.0,Home,1.0,2.0
34333791,800.0,Home,3.0,1.0
34333901,506.0,Home,0.0,2.0
34333911,4171.0,Home,1.0,1.0
34334031,4083.0,Home,2.0,1.0
34334041,12.0,Home,0.0,3.0
34334701,6574.0,Home,2.0,2.0
34334951,12.0,Home,1.0,1.0
34335011,506.0,Home,1.0,3.0
34335041,1025.0,Home,1.0,1.0
34335221,416.0,Home,0.0,1.0
34335621,3522.0,Home,2.0,2.0
34336061,27116.0,Home,4.0,0.0
34347471,932.0,Home,1.0,2.0
34347501,121.0,Home,0.0,2.0
34348671,55329.0,Home,4.0,3.0
34348691,49702.0,Home,11.0,10.0
34348781,14589.0,Home,5.0,3.0
34418861,1627.0,Home,2.0,1.0
34460381,6422.0,Home,0.0,1.0
34470031,369.0,Home,0.0,0.0
34470141,190.0,Home,2.0,1.0
34470171,443.0,Home,1.0,4.0
34505111,317.0,Home,1.0,3.0
34505471,1283.0,Home,1.0,1.0
34505931,202.0,Home,0.0,1.0
34506311,383.0,Home,0.0,2.0
34506451,1283.0,Home,4.0,1.0
34506481,1268.0,Home,2.0,1.0
34506791,200.0,Home,0.0,1.0
34507011,468.0,Home,5.0,3.0
34507041,610.0,Home,0.0,1.0
34507051,234.0,Home,0.0,6.0
34507171,202.0,Home,0.0,1.0
34507241,234.0,Home,1.0,3.0
34507271,468.0,Home,0.0,0.0
34507371,1090.0,Home,0.0,2.0
34507481,610.0,Home,1.0,3.0
34507941,235.0,Home,1.0,2.0
34510161,418.0,Home,2.0,1.0
34510181,366.0,Home,1.0,1.0
34510431,940.0,Home,0.0,2.0
34510571,366.0,Home,3.0,0.0
34511061,3368.0,Home,2.0,2.0
34511281,1108.0,Home,0.0,1.0
34511531,418.0,Home,0.0,2.0
34511811,418.0,Home,1.0,1.0
34512051,131.0,Home,1.0,4.0
34514111,150.0,Home,0.0,0.0
34514321,681.0,Home,2.0,1.0
34514651,13.0,Home,1.0,2.0
34514721,1050.0,Home,0.0,4.0
34516351,144.0,Home,0.0,2.0
34516371,26.0,Home,2.0,3.0
34516711,6418.0,Home,2.0,0.0
34517511,173.0,Home,1.0,0.0
34574051,5817.0,Home,0.0,2.0
34574101,2414.0,Home,1.0,1.0
34574361,2414.0,Home,1.0,3.0
34574661,2414.0,Home,2.0,0.0
34574851,443.0,Home,0.0,0.0
34590011,419.0,Home,1.0,3.0
34590041,172.0,Home,2.0,1.0
34603601,1091.0,Home,0.0,3.0
34612811,410.0,Home,1.0,3.0
34617121,418.0,Home,3.0,2.0
34617651,27.0,Home,1.0,3.0
34617721,610.0,Home,1.0,3.0
34617851,368.0,Home,4.0,0.0
34618031,13.0,Home,1.0,1.0
34618131,683.0,Home,2.0,0.0
34618171,273.0,Home,3.0,1.0
34622731,1050.0,Home,3.0,5.0
34622761,4441.0,Home,1.0,1.0
34622851,10625.0,Home,3.0,1.0
34622891,2410.0,Home,0.0,0.0
34623181,1003.0,Home,0.0,4.0
34623341,119.0,Home,1.0,1.0
34623401,157.0,Home,2.0,0.0
34623471,383.0,Home,2.0,3.0
34623621,157.0,Home,2.0,1.0
34623671,11.0,Home,1.0,4.0
34623831,238.0,Home,2.0,0.0
34623841,383.0,Home,0.0,4.0
34623971,419.0,Home,1.0,3.0
34642731,2410.0,Home,1.0,5.0
34643021,3729.0,Home,0.0,0.0
34690081,683.0,Home,0.0,4.0
34745721,265.0,Home,1.0,1.0
34759681,103.0,Home,4.0,1.0
34762151,75803.0,Home,5.0,4.0
34815821,4603.0,Home,1.0,0.0
34815891,6418.0,Home,1.0,0.0
34815911,60949.0,Home,4.0,1.0
34841791,14672.0,Home,7.0,0.0
34852501,82.0,Home,0.0,4.0
34855371,2455.0,Home,0.0,6.0
34855451,3697.0,Home,2.0,4.0
34871631,2671.0,Home,0.0,2.0
34874891,55875.0,Home,2.0,1.0
34875381,10907.0,Home,1.0,2.0
34876741,26142.0,Home,5.0,3.0
34876951,23620.0,Home,4.0,0.0
34885831,133.0,Home,2.0,1.0
34904721,12.0,Home,3.0,0.0
34912251,1181.0,Home,4.0,5.0
34912461,1039.0,Home,2.0,0.0
34964851,985.0,Home,0.0,0.0
34964911,12.0,Home,1.0,3.0
34980021,499.0,Home,1.0,2.0
35001301,6400.0,Home,3.0,2.0
35032561,605.0,Home,0.0,2.0
35039331,18669.0,Home,4.0,1.0
35039401,3302.0,Home,0.0,5.0
35039451,13241.0,Home,2.0,1.0
35095531,798.0,Home,1.0,0.0
35136081,6418.0,Home,2.0,1.0
35136251,605.0,Home,0.0,3.0
35173661,350.0,Home,0.0,1.0
35195101,7.0,Home,2.0,3.0
35200381,800.0,Home,2.0,1.0
35228511,3719.0,Home,0.0,1.0
35228861,932.0,Home,1.0,4.0
35228951,41201.0,Home,5.0,2.0
35229001,964.0,Home,1.0,6.0
35229211,2698.0,Home,1.0,1.0
35382151,610.0,Home,1.0,2.0
35529891,281.0,Home,0.0,2.0
35637831,1050.0,Home,11.0,12.0
35753441,16.0,Home,3.0,1.0
35801621,865.0,Home,2.0,1.0
35802061,678.0,Home,2.0,2.0
35802221,1177.0,Home,2.0,0.0
35802571,206.0,Home,1.0,2.0
35803131,206.0,Home,0.0,1.0
35803371,1053.0,Home,0.0,3.0
35809781,202.0,Home,0.0,0.0
35834931,6248.0,Home,0.0,1.0
35835451,8780.0,Home,2.0,1.0
35835611,11540.0,Home,3.0,1.0
35836291,3739.0,Home,4.0,0.0
35836441,2481.0,Home,0.0,1.0
35845201,10625.0,Home,0.0,0.0
35845531,10481.0,Home,1.0,4.0
35845541,1109.0,Home,0.0,2.0
35845591,383.0,Home,1.0,5.0
35881411,82.0,Home,0.0,1.0
35881431,79.0,Home,1.0,5.0
35882221,16.0,Home,1.0,2.0
35883821,27.0,Home,0.0,4.0
35883831,23826.0,Home,2.0,0.0
35884241,167.0,Home,1.0,1.0
35884541,27.0,Home,2.0,3.0
35884891,3.0,Home,0.0,1.0
35885101,82.0,Home,0.0,1.0
35886261,15.0,Home,0.0,2.0
35886281,18.0,Home,1.0,3.0
35887661,347.0,Home,3.0,3.0
35888171,347.0,Home,1.0,1.0
35888181,162.0,Home,2.0,0.0
35891141,417.0,Home,1.0,2.0
35891241,583.0,Home,1.0,2.0
35892011,3911.0,Home,0.0,4.0
35892041,347.0,Home,3.0,3.0
35892261,244.0,Home,0.0,1.0
35892761,244.0,Home,2.0,1.0
35892911,995.0,Home,2.0,3.0
35893361,1421.0,Home,1.0,0.0
35894781,618.0,Home,4.0,2.0
35894791,667.0,Home,0.0,1.0
35895631,826.0,Home,2.0,2.0
35896051,995.0,Home,1.0,1.0
35919631,1132.0,Home,1.0,0.0
35919761,762.0,Home,3.0,0.0
35920101,543.0,Home,1.0,2.0
35920111,11.0,Home,2.0,2.0
35920171,762.0,Home,3.0,2.0
35920331,1003.0,Home,3.0,0.0
35920371,1123.0,Home,1.0,2.0
35920401,543.0,Home,0.0,1.0
35920581,631.0,Home,1.0,1.0
35920741,1132.0,Home,0.0,0.0
35921291,180.0,Home,1.0,1.0
35921301,1010.0,Home,3.0,0.0
35921481,148.0,Home,0.0,5.0
35921641,405.0,Home,4.0,0.0
35922091,399.0,Home,4.0,0.0
35922251,762.0,Home,0.0,1.0
35922571,148.0,Home,1.0,3.0
35922731,762.0,Home,1.0,3.0
35923061,399.0,Home,1.0,3.0
35978091,467.0,Home,0.0,0.0
35978251,383.0,Home,2.0,5.0
35978581,234.0,Home,2.0,2.0
35979051,306.0,Home,0.0,0.0
35979121,1304.0,Home,1.0,0.0
35979181,1090.0,Home,1.0,3.0
35979241,1304.0,Home,2.0,4.0
35979541,1304.0,Home,1.0,1.0
35979561,468.0,Home,3.0,0.0
35979701,467.0,Home,0.0,0.0
35979841,1269.0,Home,0.0,2.0
35979891,200.0,Home,3.0,0.0
35980151,234.0,Home,2.0,1.0
35980231,610.0,Home,2.0,3.0
35980311,202.0,Home,2.0,1.0
35980561,235.0,Home,2.0,0.0
35980701,235.0,Home,1.0,1.0
35980711,468.0,Home,2.0,1.0
35980721,317.0,Home,0.0,3.0
35980851,499.0,Home,5.0,0.0
35981121,3057.0,Home,5.0,2.0
35981331,3948.0,Home,0.0,4.0
35981401,2715.0,Home,0.0,1.0
35981881,41274.0,Home,3.0,0.0
35982061,354.0,Home,1.0,3.0
35982221,3508.0,Home,6.0,2.0
35982471,520.0,Home,0.0,2.0
35982631,58.0,Home,0.0,2.0
35982681,520.0,Home,0.0,2.0
35982881,1245.0,Home,3.0,1.0
35983071,2861.0,Home,3.0,1.0
35983501,354.0,Home,1.0,0.0
35983691,3508.0,Home,2.0,3.0
36015951,254.0,Home,4.0,0.0
36021851,2740.0,Home,0.0,2.0
36022021,48332.0,Home,1.0,1.0
36022351,10690.0,Home,0.0,3.0
36022491,18105.0,Home,1.0,0.0
36022591,60551.0,Home,0.0,2.0
36022651,6992.0,Home,1.0,1.0
36022711,48726.0,Home,0.0,0.0
36023051,48726.0,Home,0.0,0.0
36023071,10690.0,Home,0.0,1.0
36023131,49364.0,Home,1.0,2.0
36024431,28095.0,Home,1.0,1.0
36024441,11127.0,Home,1.0,0.0
36024481,16704.0,Home,0.0,2.0
36024541,964.0,Home,1.0,3.0
36024771,3719.0,Home,0.0,0.0
36025041,16704.0,Home,1.0,0.0
36025371,121.0,Home,0.0,2.0
36025421,1083.0,Home,4.0,1.0
36025431,16704.0,Home,0.0,0.0
36025641,932.0,Home,2.0,3.0
36025971,3719.0,Home,2.0,4.0
36030721,903.0,Home,3.0,0.0
36030901,511.0,Home,4.0,2.0
36030951,370.0,Home,1.0,1.0
36031051,987.0,Home,1.0,1.0
36031171,124.0,Home,0.0,1.0
36031351,987.0,Home,1.0,2.0
36031411,2759.0,Home,2.0,1.0
36031521,987.0,Home,1.0,1.0
36031821,987.0,Home,1.0,2.0
36031981,371.0,Home,0.0,2.0
36032041,511.0,Home,4.0,0.0
36032081,465.0,Home,2.0,0.0
36032481,43.0,Home,1.0,3.0
36050531,16795.0,Home,1.0,1.0
36051961,2687.0,Home,2.0,0.0
36052001,331.0,Home,4.0,1.0
36052051,13.0,Home,0.0,0.0
36052201,331.0,Home,3.0,1.0
